,id,created_at,source,original_text,clean_text,lang,favorite_count,retweet_count,original_author,possibly_sensitive,hashtags,user_mentions,place,place_coord_boundaries
10,1399920931879849988,Wed Jun 02 02:48:54 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@sedotanmarimas_ Pagi kak, hari ini paketnya sedang pengantaran ke alamat penerima. Mohon menunggu pengantarannya, estimasi 3-4 hari setelah pengiriman. Untuk cek pengiriman bisa juga langsung di https://t.co/Xb8PVpOx9h ya. (1/2)",pagi kak paketnya pengantaran alamat penerima mohon menunggu pengantarannya estimasi pengiriman cek pengiriman,in,0,0,JNECare,False,,sedotanmarimas_,Jakarta,
11,1399908989807206406,Wed Jun 02 02:01:26 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Halo #TemanJNE semua! Mau menangin berbagai macam hadiah dari JNE? Yuk partisipasi dalam #GamesSiJoni X Robinson JNE hanya di Instagram JNE (@/JNE_ID)! Semoga beruntung ya!

#JNE #ConnectingHappiness #KreasiKotakJNE https://t.co/FG45pVrTHB",halo menangin hadiah jne yuk partisipasi dalam x robinson jne instagram jne jne id semoga beruntung,in,4,0,JNE_ID,False,"TemanJNE, GamesSiJoni, JNE, ConnectingHappiness, KreasiKotakJNE",,Indonesia,
12,1399907410194563073,Wed Jun 02 01:55:10 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kenapa 2 paket saya masih gak jalan2 lg tracking pengirimannya, lama bener @JNECare @JNE_ID , kenapa selalu datang telat sekarang, mohon info nya, ini 2 paket soalnya",paket tidak jalan tracking pengirimannya benar terlambat mohon informasi nya paket,in,0,0,pramismine,,,"JNECare, JNE_ID",Indonesia,
13,1399793113044897797,Tue Jun 01 18:20:59 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@rizkihendrianto lebih lama karena pengiriman via darat ataupun laut. Jika ada info yg kurang jelas, silahkan hubungi kami kembali di twitter @JNEcare atau facebook JNE dan untuk cek status paket bisa melalui link berikut ini https://t.co/Xb8PVpOx9h. Trims ^Rio (2/2)",pengiriman via darat laut informasi silahkan hubungi twitter facebook jne cek status paket link terima kasih rio,in,0,0,JNECare,False,,"rizkihendrianto, JNECare",Jakarta,
14,1399770589355675652,Tue Jun 01 16:51:29 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@BellaBrilliyant Malam kak Bella, senang mendengar kabar baiknya. Terima kasih sudah menggunakan jasa layanan JNE dan tetap setia menggunakan jasa JNE ya kak. Jika masih ada yang ingin ditanyakan silahkan hubungi kami kembali melalui media sosial kami di twitter: @JNECare ya kak :). Thanks ^Dani",malam kak bella senang mendengar kabar baiknya terima kasih menggunakan jasa layanan jne setia menggunakan jasa jne kak ditanyakan silahkan hubungi media sosial twitter kak terima kasih dani,in,0,0,JNECare,,,"BellaBrilliyant, JNECare",Jakarta,
15,1399753014257152000,Tue Jun 01 15:41:39 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@JNECare @JNE_ID mlm sy ingin menanyakan terkait paket sy yg tdk sy terima,tetapi di keterangan paket sdh di terima oleh orng yg tdk sy kenal dengan resi JT64946806790 ,tolong penanganannya terkait paket sy https://t.co/O4GarGCGcR",mlm menanyakan terkait paket tidak terima keterangan paket sdh terima orng tidak kenal resi jt penanganannya terkait paket,in,0,0,DheaMonica3,False,,"JNECare, JNE_ID",bandar lampung-indonesia,
16,1399752874557538306,Tue Jun 01 15:41:06 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@AnitaTrisnatama @istaaaq @JNECare @JNE_ID Bismillah semoga kasus ini bisa ke UP!,bismillah semoga kasus up,in,0,0,GidaeMarket,,,"AnitaTrisnatama, istaaaq, JNECare, JNE_ID",Jakarta Capital Region,
17,1399752708324691971,Tue Jun 01 15:40:26 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@AnitaTrisnatama @istaaaq @JNECare @JNE_ID WALLAHI FATAL! Gimana coba internalnya. Sebatas masang barcode aja bisa salah. Yg rugi siapa? KITA. Fix makin percaya buat ngelepas JNE yg udah 3thn setia tnpa ekspedisi back up. Bismillah kak, dicoba ekspedisi lain mudah2an bisa lebih amanah. Tp ttp perjuangin ganti rugi dr JNE.",wallahi fatal coba internalnya sebatas masang barcode salah rugi fix percaya ngelepas jne setia tnpa ekspedisi back up bismillah kak dicoba ekspedisi mudah an amanah ttp perjuangin ganti rugi dr jne,in,0,0,GidaeMarket,,,"AnitaTrisnatama, istaaaq, JNECare, JNE_ID",Jakarta Capital Region,
18,1399751167601635329,Tue Jun 01 15:34:19 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@istaaaq @JNECare @JNE_ID Ya ampun paket 14kg ? Tp klo difikir pake logika FIX sih kak. Sepertinya ada yg dzalim. Perjuangin aja kak mau sampe kapanpun! Meskipun capek bolak balik di tlp jawabannya tetep sama itu2 aja. Buang2 waktu banget! Tanggung jawab uang yg sesuai gamau, ngembaliin barang gabisa.",ampun paket kg difikir pakai logika fix sih kak dzalim perjuangin kak meskipun capek bolak telepon jawabannya buang banget tanggung jawab uang gamau ngembaliin barang gabisa,in,0,0,GidaeMarket,,,"istaaaq, JNECare, JNE_ID",Jakarta Capital Region,
19,1399704881808637953,Tue Jun 01 12:30:23 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@JNECare malam kak, mohon bantuannya untuk paket saya sepertinya tertukar, dari pihak jne salah tempel resi kak, padahal di sebelahnya sudah ada tempelan nama penerima paket yg asli, mohon solusinya",malam kak mohon bantuannya paket tertukar jne salah tempel resi kak sebelahnya tempelan nama penerima paket asli mohon solusinya,in,0,0,ikan_ayammm,,,JNECare,,
20,1399684905496301573,Tue Jun 01 11:11:01 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@JNECare Paket di proses mulai 9 Mei 2021, s.d hari ini belum tiba paketnya, komunikasi dgn JNE Makassar tidak ada solusi dan respon lambat, mungkin butuh cara lain supaya di respon ... https://t.co/GBTtiTuwis",paket proses mei s paketnya komunikasi jne makassar tidak solusi respon lambat mungkin butuh respon,in,1,0,P3MD_SULSEL,False,,JNECare,,
21,1399664432637091840,Tue Jun 01 09:49:39 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@Guud_dei @JNECare @TokopediaCare @acerID Uda JNE pake yang REG pula, lu kalo mau cepet pake yang YES",uda jne pakai register cepat pakai yes,in,0,0,ericdpamungkas,,,"Guud_dei, JNECare, TokopediaCare, acerID",,
22,1399659122912497666,Tue Jun 01 09:28:33 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@ilhamanalagi @TokopediaCare Sore Kak Ilham, mimin cek kirimannya sudah diberangkatkan dari Jakarta namun belum tiba diwilayah Depok dengan estimasi 1-2 hari setelah pengiriman. Mohon ditunggu dulu ya Kak. Untuk cek pengiriman bisa juga langsung di https://t.co/Xb8PVpOx9h kak. 1/2",sore kak ilham mimin cek kirimannya diberangkatkan jakarta diwilayah depok estimasi pengiriman mohon ditunggu kak cek pengiriman kak,in,0,0,JNECare,False,,"ilhamanalagi, TokopediaCare",Jakarta,
23,1399655180518400005,Tue Jun 01 09:12:54 +0000 2021,"<a href=""https://www.infomedia.co.id"" rel=""nofollow"">Socio Enterprise</a>","@soebiro Sore Kak, untuk informasi lebih lanjut terkait JLC, silahkan hubungi twitter : @JNE_JLC ya Kak :) Thanks ^Amin",sore kak informasi terkait jlc silahkan hubungi twitter kak terima kasih amin,in,0,0,JNECare,,,"soebiro, JNE_JLC",Jakarta,
24,1399631441676279809,Tue Jun 01 07:38:34 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@JNE_ID @JNECare @JNECare cek DM,cek dm,tr,0,0,JahiLL_JheJho,,,"JNE_ID, JNECare, JNECare",East Timor,
25,1399630977480024070,Tue Jun 01 07:36:43 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@JNE_ID Bgmn tggjwb @JNECare utk resi no cm83806734261?
Paket nyasar ke labuan bajo?
Paket jalan2 ke labuan bajo?
Paket piknik ke labuan bajo?
Kerusakan isi paket karena kesalahan JNE siapa tggjwb? 
Mimin2 silakan jawab..",tggjwb resi paket tersesat labuan bajo paket jalan labuan bajo paket piknik labuan bajo kerusakan isi paket kesalahan jne tggjwb mimin silakan jawab,in,1,0,JahiLL_JheJho,,,"JNE_ID, JNECare",East Timor,
26,1399597644138172426,Tue Jun 01 05:24:16 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@sicepat_ekspres nunggu trus min, sejak di bawa dihin, edy, eko, bambang, dilan, dan sekarang deni, yg jelas tlong di smpekan ke kurirnya hari ini harus smpai.. capek nunggu atau suruh alihkan ke @jntexpressid atau @JNECare @JNE_ID  nnti ongkirnya sya byar lgi gk papa yg pnting smpai",nunggu min bawa dihin edy eko bambang dilan deni tlong smpekan kurirnya smpai capek nunggu suruh alihkan nnti ongkirnya sya bayar gk papa pnting smpai,in,0,0,heru_khaelozawa,,,"sicepat_ekspres, jntexpressid, JNECare, JNE_ID","Jawa Tengah, Indonesia",
27,1399584389604864000,Tue Jun 01 04:31:36 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@JNECare Saya ada beli brg, saya br sadar ternyata kirim nya pakai acommerce, setelah saya track yang sblmnya tdk jelas keterangan tracking nya, tumben hari ini jelas dan diproses nya by jne...seandainya &amp; bila bisa, krn butuh urgent paketnya bs dikirim/didahulukan-kena biaya +an jg gapa2 https://t.co/pkGhoQ8MWp",beli bareng sadar kirim nya pakai acommerce track sblmnya tidak keterangan tracking nya tumben diproses nya by jne seandainya amp butuh urgent paketnya dikirim didahulukan kena biaya an gapa,in,0,0,BosheJames,False,,JNECare,,
28,1399583742201532418,Tue Jun 01 04:29:01 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Jne @JNECare keterlaluan bgttttt pake udh sminggu ga nyampe2 :(,jne keterlaluan bgttttt pakai sminggu ga nyampe,in,1,0,NadyaClarita,,,JNECare,"Lampung, Indonesia",
29,1399582307875319817,Tue Jun 01 04:23:19 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@JNE_ID @JNECare tolong selesaikan permasalahan paket yang dinyatakan hilang di JNE Bontang pengiriman ke Kaubun sudah 1 bulan lebih dan dinyatalan hilang. Sudah 11 hari lalu saya klaim hilang belum ada penggantian.,selesaikan permasalahan paket dinyatakan hilang jne bontang pengiriman kaubun dinyatalan hilang klaim hilang penggantian,in,0,0,bam_nugroho,,,"JNE_ID, JNECare","DKI Jakarta, Indonesia",
30,1399579259602042883,Tue Jun 01 04:11:13 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@JNECare Solusinya mana min? Saya sudah telpon berkali kali, sudah datangin JNE pusat bahkan ke JNE agen awal kirim paket semuanya bilang proses tapi gak bisa jawab kepastian berapa lama lagi.",solusinya min telpon berkali datangin jne pusat jne agen awal kirim paket bilang proses tidak jawab kepastian,in,0,0,bam_nugroho,,,JNECare,"DKI Jakarta, Indonesia",
31,1399576506217549826,Tue Jun 01 04:00:16 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@JNECare siang saya mau tanya, apa jne ada kerjasama dengan kurir acommerce kah..?
Terima kasih",siang jne kerjasama kurir acommerce terima kasih,in,0,0,BosheJames,,,JNECare,,
32,1399572261611266054,Tue Jun 01 03:43:24 +0000 2021,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for Android</a>","@JNECare min paket saya dari tanggal 18 May 2021 masih stuck di sorting center, masih sanggup menerima order gak? Klo gak sanggup bilang di media supaya orang tau klo JNE udah gak bisa ngirim paket lagi. Data sudah saya DM",min paket tanggal may stuck sorting center sanggup menerima order tidak tidak sanggup bilang media jne tidak ngirim paket data dm,in,0,0,GalihBaskoro,,,JNECare,"Jakarta, Indonesia",
33,1399564827249451008,Tue Jun 01 03:13:52 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@JNECare admin tolong dong kenapa paket saya gak jalan jalan cuman diterima di warehouse sorting centre jne doang parah sih 2 hari cuman didiemin di gudang resi: TJR1778724584842,admin paket tidak jalan jalan cuman diterima warehouse sorting centre jne doang parah sih cuman didiemin gudang resi tjr,in,0,0,lanaibrahims,,,JNECare,,
34,1399561534003499009,Tue Jun 01 03:00:46 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@diyanurmutiasr @diyanurmutiasr  PagI kak Diyan, admin cek paketnya dalam proses penerusan ke kota tujuan. Pengirimannya masih dalam estimasi 3-4 hari. Mohon ditunggu ya, untuk pengecekan status paket kakak bisa juga melalui link https://t.co/Xb8PVpOx9h, (1/2)",pagi kak diyan admin cek paketnya dalam proses penerusan kota tujuan pengirimannya dalam estimasi mohon ditunggu pengecekan status paket kakak link,in,0,0,JNECare,False,,"diyanurmutiasr, diyanurmutiasr",Jakarta,
35,1399549233288548353,Tue Jun 01 02:11:54 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@JNECare Admin tolong cek dm, paket saya pake jne yes tapi udah 2 hari ga sampai, tolong tindaklanjuti",admin cek dm paket pakai jne yes ga tindaklanjuti,in,0,0,Eilaria04,,,JNECare,,
36,1399506888283148288,Mon May 31 23:23:38 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@mncrzk @mncrzk Pagi kak Nico. Admin cek sudah ada jadwal pengantaran, namun belum diantarkan ke alamat penerima. Pengirimannya masih dalam estimasi 1-2 hari. Mohon ditunggu ya, untuk pengecekan status paket kakak bisa juga melalui link https://t.co/Xb8PVpOx9h,(1/2)",pagi kak nico admin cek jadwal pengantaran diantarkan alamat penerima pengirimannya dalam estimasi mohon ditunggu pengecekan status paket kakak link,in,0,0,JNECare,False,,"mncrzk, mncrzk",Jakarta,
37,1399502791870087168,Mon May 31 23:07:21 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@JNECare halo selamat pagi. Saya mau tanya kalo kirim barang pake jtr bisa langsung ke jne terdekat atau jne tertentu saja ya ka? Saya kirim barang meja rias. Terima kasih ka,halo selamat pagi kirim barang pakai jtr jne terdekat jne kakak kirim barang meja rias terima kasih kakak,in,0,0,hahahihiland,,,JNECare,,
38,1399490801936211971,Mon May 31 22:19:43 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@JNECare hallo selamat pagi, saya mau bertanya kapan jasa peragenan/frenchise JNE dibandung dibuka lagi? saya kemarin bertanya dipusat sementara ini katanya ditutup ya?baik terimakasih",hallo selamat pagi jasa peragenan frenchise jne dibandung dibuka dipusat katanya ditutup terimakasih,in,0,0,naufalbudiman,,,JNECare,"Bandung,indonesia",
39,1399381422691864580,Mon May 31 15:05:05 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@handhikadh Hai kak Handhika, untuk tarifnya Rp 1.200.000 (blm termasuk biaya lainnya jika ada) dengan estimasi 4-5 hari. Untuk syaratnya kakak bisa langsung konfirmasi ke JNE tempat pengirimannya ya kak. Thanks ^Dilan",hai kak handhika tarifnya rp biaya estimasi syaratnya kakak konfirmasi jne pengirimannya kak terima kasih dilan,in,0,0,JNECare,,,handhikadh,Jakarta,
40,1399357095539994634,Mon May 31 13:28:25 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@JNECare besok tgl 1 mei jne buka gak buat ngirim?,besok tanggal mei jne buka tidak ngirim,in,0,0,kivddo,,,JNECare,,
41,1399344254493675522,Mon May 31 12:37:23 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@JNECare Malam, di JNE Tomang apa terima jasa packing ditempat?",malam jne tomang terima jasa packing ditempat,in,0,0,aldialga,,,JNECare,DKI Jakarta.,
42,1399331015596802052,Mon May 31 11:44:47 +0000 2021,"<a href=""https://www.infomedia.co.id"" rel=""nofollow"">Socio Enterprise</a>","@ravaleia @ravaleia Malam kak Reina, Kakak baru ingin mengirimkan paket ya? Kami menyediakan kok kak untuk jasa packing paketnya. Silahkan langsung datang ke agen JNE terdekat di tempat Kakak ya :). Thanks ^Dani",malam kak reina kakak mengirimkan paket menyediakan kak jasa packing paketnya silahkan agen jne terdekat kakak terima kasih dani,in,0,0,JNECare,,,"ravaleia, ravaleia",Jakarta,
43,1399329649927213058,Mon May 31 11:39:21 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@JNECare jeDanTe &amp; TerkeWae hanya butuh 1x24 jam untuk kirim dengan alamat pengirim n penerima yg sama.
JNE mau brapa hari min?",jedante amp terkewae butuh x jam kirim alamat pengirim penerima jne brapa min,in,0,0,eckho_budi,,,JNECare,semarang,
44,1399327238915432448,Mon May 31 11:29:46 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Hadeuuh kalo gak kepaksa2 amat w juga gabakal pake kurir jne -_- Cek dm min @JNECare,hadeuuh tidak kepaksa w gabakal pakai kurir jne cek dm min,in,0,0,KaniaSukma,,,JNECare,"Kota Sukabumi, Jawa Barat",
45,1399327146028396547,Mon May 31 11:29:24 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@marry_kusuma kiriman kk juga bisa cek di https://t.co/Xb8PVpOx9h, jika masih ada yang ingin ditanyakan atau kurang jelas silahkan hubungi kami kembali melalui media social kami di twitter : @JNECare. Thx ^Tomi (2/2)",kiriman kakak cek ditanyakan silahkan hubungi media social twitter terima kasih tomi,in,0,0,JNECare,False,,"marry_kusuma, JNECare",Jakarta,
46,1399324447887085568,Mon May 31 11:18:41 +0000 2021,"<a href=""https://www.infomedia.co.id"" rel=""nofollow"">Socio Enterprise</a>",@pjmnca @pjmnca  Untuk area Semarang admn sarankan bisa datang ke kantor perwakilan jne di Jl Sultan Agung No 162A telp 8 415 685 buka 24 jam. Untuk infonya apakah sudah cukup jelas kak :). Thanks ^Dika,area semarang admn sarankan kantor perwakilan jne jl sultan agung a telepon buka jam infonya kak terima kasih dika,in,0,0,JNECare,,,"pjmnca, pjmnca",Jakarta,
47,1399321485940912135,Mon May 31 11:06:55 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@leo87025994 harap paketnya bisa segera diterima. Jika ada info yg kurang jelas, silahkan hubungi kami kembali di twitter @JNEcare atau facebook JNE dan untuk cek status paket bisa melalui link berikut ini https://t.co/Xb8PVpOx9h. Trims ^Rio (2/2)",harap paketnya diterima informasi silahkan hubungi twitter facebook jne cek status paket link terima kasih rio,in,0,0,JNECare,False,,"leo87025994, JNECare",Jakarta,
48,1399307842469851138,Mon May 31 10:12:42 +0000 2021,"<a href=""https://www.infomedia.co.id"" rel=""nofollow"">Socio Enterprise</a>","@mirlgl @mirlgl Hai kak, terima kasih banyak atas apresiasinya :) adm turut senang paket kk cepat sampai, tetap setia menggunakan layanan JNE ya kak, jangan sungkan DM adm krn adm 24 jam untuk kk :) Thx ^Tomi",hai kak terima kasih apresiasinya adm senang paket kakak cepat setia menggunakan layanan jne kak sungkan dm adm adm jam kakak terima kasih tomi,in,0,0,JNECare,,,"mirlgl, mirlgl",Jakarta,
49,1399307746437001219,Mon May 31 10:12:19 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@JNECare Yang saya tanyakan kenapa dia pending 3 hari?
 Saya ada 5 paket lain yg saya beli ke alamat yang sama pengiriman kargo dan sudah 2x kurir jne kargo datang..tapi paket itu yg lebih dulu saya beli malah belum sampai dan  sejak 28 mei stuck tidak ada update progres pengirimannya?",pending paket beli alamat pengiriman kargo x kurir jne kargo paket beli mei stuck tidak update progres pengirimannya,in,0,0,febee_hisa,,,JNECare,yogyakarta,
50,1399306614838943746,Mon May 31 10:07:49 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","makasih @JNECare @JNE_ID paket aku cpt nyampenya pdhl reguler, trs dianter ke rumah beda sm jasa ekspedisi yg lain hrs jemput di rumah makan depan gang. CS nya juga bagus bgt pelayanannya via twitter. aku yg gapunya pulsa jd punya alternatif utk nanya2 wkwk. lof yu JNE, tysm❤️",terima kasih paket cpt nyampenya pdhl reguler dianter rumah beda jasa ekspedisi jemput rumah makan gang cs nya bagus banget pelayanannya via twitter gapunya pulsa alternatif wkwk lof yu jne tysm,in,0,0,mathildairl,,,"JNECare, JNE_ID",,
51,1399293591021756417,Mon May 31 09:16:04 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@febee_hisa Sore kak Febe, adm cek paket di nomor resi tsb sudah di operasional tujuan dan masih dalam proses. Mohon tunggu estimasi service JTR kak 5-6 hari. Untuk tracking kiriman kk juga bisa cek di https://t.co/Xb8PVpOx9h, jika (1/2)",sore kak febe adm cek paket nomor resi tsb operasional tujuan dalam proses mohon tunggu estimasi service jtr kak tracking kiriman kakak cek,in,0,0,JNECare,False,,febee_hisa,Jakarta,
